"midas","year","zsmed","Ts","zT","zhypox","zanox","Ps","Pb","Chla","strat_on","strat_off","strat_days","hypox_on","hypox_off","hypox_days","anox_on","anox_off","anox_days","ice_out","ice_days"
"3818",2002,6.4,25.8,6,7,8,5,6,4.2,225,225,0,225,225,0,225,225,0,NA,NA
"3818",2003,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2004,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2005,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2006,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2007,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2008,6.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2009,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2010,7.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2011,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2012,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2013,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2014,6.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2015,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2016,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2017,7.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2018,7.025,25,6,8,9,9,15,4,247,247,0,247,247,0,247,247,0,NA,NA
"3820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",1975,4.3,24,3,4.6,4.6,NA,NA,6.5,182,182,0,182,182,0,182,182,0,NA,NA
"3822",1976,6.75,10.1,7,3.5,3.5,7,NA,8.9,252,252,0,76,252,176,76,252,176,NA,NA
"3822",1977,4.9,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",1978,6.1,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",1980,6,18,9,10,10,9,11,5.2,269,269,0,269,269,0,269,269,0,NA,NA
"3822",1982,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",1983,6.1,26,5,6,6,14,13,1.5,221,221,0,221,221,0,221,221,0,NA,NA
"3822",1984,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",1987,7.2,20,7,8,8,12,23,NA,247,247,0,247,247,0,247,247,0,NA,NA
"3822",1990,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",1991,6,21.9,7,12,14,8,NA,NA,239,239,0,239,239,0,239,239,0,NA,NA
"3822",1992,5.7,23.1,5,6,6,10,12,NA,202,202,0,202,202,0,202,202,0,NA,NA
"3822",1993,5.75,23,6,7,7,7,23,6.1,249,249,0,249,249,0,249,249,0,NA,NA
"3822",1994,5.15,22,3,5,5,7,12,2.9,177,207,30,177,207,30,177,207,30,NA,NA
"3822",1995,6.05,24.3,3,5,5,7,11,NA,155,226,71,140,226,86,140,226,86,NA,NA
"3822",1996,5.8,21.1,5,6,6,10.5,12,5.1,187,223,36,187,223,36,187,223,36,NA,NA
"3822",1998,4.88,24.9,4,7,13,12,10.5,1.12,140,230,90,140,230,90,140,230,90,NA,NA
"3822",1999,5.55,24,4,9,12,8,10,2.73,251,251,0,251,251,0,251,251,0,NA,NA
"3822",2000,5.35,23,5,9,10,8,11,4.4,228,228,0,228,228,0,228,228,0,NA,NA
"3822",2001,5.8,23.6,5,7,7,12,12,3.1,238,238,0,238,238,0,238,238,0,NA,NA
"3822",2002,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",2003,6.6,22.5,6,7,7,7,17,2.8,241,241,0,241,241,0,241,241,0,NA,NA
"3822",2004,6.45,23.6,5,7,7,16,13,3.3,222,222,0,208,222,14,222,222,0,NA,NA
"3822",2005,5.8,25.2,4,5,5,7,9,3.3,228,228,0,228,228,0,228,228,0,NA,NA
"3822",2006,5.8,23.2,5,7,7,7,14,3.7,228,228,0,228,228,0,228,228,0,90,NA
"3822",2007,6.2,24.4,5,6,6,9,9,3,226,226,0,226,226,0,226,226,0,NA,NA
"3822",2008,6.01,22,5,7,7,9,10,4.9,222,222,0,222,222,0,222,222,0,NA,NA
"3822",2009,6.175,24.1,4,6,6,9,8,5.8,224,224,0,224,224,0,224,224,0,NA,NA
"3822",2010,6.56,25.4,5,10,15,6,11,3.4,222,222,0,222,222,0,222,222,0,82,NA
"3822",2011,5.775,23,5,6,6,7,11,4.2,228,228,0,228,228,0,228,228,0,NA,NA
"3822",2012,5.95,27.4,0,6,6,9,NA,2.6,221,221,0,221,221,0,221,221,0,82,NA
"3822",2013,6.05,23.9,5,6,6,6,11,3,217,217,0,217,217,0,217,217,0,NA,NA
"3822",2014,5.42,25.1,4.5,6,6,7.5,9.5,5.6,213,216,3,213,216,3,213,216,3,NA,NA
"3822",2015,6.295,24.6,5,7,7,14,NA,2.7,246,247,1,246,247,1,246,247,1,110,NA
"3822",2016,6.2,25.6,5,6,6,9,13,2.4,217,217,0,217,217,0,217,217,0,78,NA
"3822",2017,6.75,24,5,6,6,5,8,3,220,220,0,220,220,0,220,220,0,NA,NA
"3822",2018,7.55,27.5,5,6,6,5,12,2,219,219,0,219,219,0,219,219,0,NA,NA
"3824",1976,4.9,NA,NA,NA,NA,9,7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1977,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1978,5.2,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1979,5.6,25,NA,1.8,1.8,NA,NA,NA,NA,NA,NA,204,256,52,204,256,52,NA,NA
"3824",1980,5.5,NA,NA,1.8,1.8,NA,NA,2.3,NA,NA,NA,171,200,29,171,200,29,NA,NA
"3824",1981,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1982,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1983,6,25.5,5,6,NA,7,NA,1.5,221,221,0,221,221,0,NA,NA,NA,NA,NA
"3824",1990,5.7,24.4,NA,NA,NA,7,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1991,5.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1992,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1993,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1994,5.8,26,1,NA,NA,NA,NA,NA,230,230,0,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1995,6,21.7,1,6,NA,10,NA,NA,171,248,77,171,201,30,NA,NA,NA,NA,NA
"3824",1996,4.85,25,1,1,0.5,12,NA,4.7,218,249,31,218,281,63,249,281,32,NA,NA
"3824",1997,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1998,5.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",1999,5.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2000,5.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2001,5.92,23,NA,NA,NA,6,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2002,5.94,24.6,NA,6,NA,7,NA,3,NA,NA,NA,238,238,0,NA,NA,NA,NA,NA
"3824",2003,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2004,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2005,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2006,5.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2007,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2008,5.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2009,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2010,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2011,5.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2012,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2013,5.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2014,4.95,24.4,2,6,NA,7,NA,2.4,239,239,0,239,239,0,NA,NA,NA,NA,NA
"3824",2015,6.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2016,5.6,23.8,4,6,NA,8,NA,3.15,181,209,28,181,209,28,NA,NA,NA,NA,NA
"3824",2017,5.33,24.3,5,6,6,11,13,3.6,173,269,96,173,208,35,195,208,13,NA,NA
"3824",2018,5.95,25.1,4,6,NA,10,NA,3,150,260,110,192,222,30,NA,NA,NA,NA,NA
"3826",2016,2.4,25.45,1,NA,NA,NA,NA,NA,182,182,0,NA,NA,NA,NA,NA,NA,NA,NA
"3828",1978,5.2,14.4,0,0,0,NA,NA,NA,132,132,0,132,132,0,132,132,0,NA,NA
"3828",1979,4.35,20.15,3,5,5,11,NA,3.8,123,241,118,187,271,84,187,271,84,NA,NA
"3828",1980,3.65,17.1,3,2,2.5,15,NA,3,212,212,0,115,212,97,115,212,97,NA,NA
"3828",1981,4.3,23.15,2,5,6,13,NA,3.25,162,240,78,162,240,78,162,240,78,NA,NA
"3828",1982,4.6,18.05,3,4,5,10,18,2.9,132,271,139,82,229,147,82,229,147,NA,NA
"3828",1983,4.15,17,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3828",1985,4.6,19.9,3,6,6.5,11,NA,NA,149,267,118,177,267,90,177,267,90,NA,NA
"3828",1986,4.2,19.5,2.5,1,1,17,NA,NA,150,266,116,150,290,140,150,290,140,NA,NA
"3828",1987,4.45,19.8,3,4,5,12,NA,NA,142,202,60,142,202,60,142,202,60,NA,NA
"3828",1988,4.8,21.5,2.5,4,3,10,NA,NA,152,215,63,173,301,128,197,301,104,NA,NA
"3828",1990,4.5,24.5,2,5,5,11,NA,4.1,151,269,118,177,269,92,212,269,57,NA,NA
"3828",1991,4.5,21.9,2,5,6,NA,NA,NA,150,260,110,150,260,110,176,260,84,NA,NA
"3828",1992,4.5,23.1,3,5,5,NA,NA,NA,140,266,126,140,266,126,212,266,54,NA,NA
"3828",1993,5.1,21.9,3,5,5.5,11,NA,3.1,145,264,119,145,264,119,180,264,84,NA,NA
"3828",1994,4.25,22,4,5,6,NA,NA,NA,147,273,126,180,273,93,180,273,93,NA,NA
"3828",1995,4.5,24.4,2,5,6,NA,NA,NA,144,263,119,172,263,91,172,263,91,NA,NA
"3828",1996,3.9,21.5,1,5,5.5,13,NA,2.85,137,226,89,137,226,89,194,226,32,NA,NA
"3828",1997,4.65,24,4,5,5,NA,NA,NA,147,253,106,147,253,106,147,253,106,NA,NA
"3828",1998,4.41,22.3,1,5,5.5,NA,NA,NA,141,265,124,141,265,124,174,265,91,NA,NA
"3828",1999,4.7,23.2,4,5.5,6,11,NA,4.04,133,251,118,159,251,92,159,251,92,NA,NA
"3828",2000,4.575,20.65,3,5,5,NA,NA,NA,131,249,118,131,249,118,131,249,118,NA,NA
"3828",2001,5.15,21.25,3,5,5.5,NA,NA,NA,144,270,126,144,270,126,178,270,92,NA,NA
"3828",2002,4.4,20.95,1,5,5,12,NA,4.65,172,263,91,172,263,91,172,263,91,NA,NA
"3828",2003,5.165,23.1,3,4,5,NA,NA,NA,148,266,118,164,266,102,164,266,102,NA,NA
"3828",2004,4.755,19.8,4,5,5.5,NA,NA,NA,156,274,118,156,274,118,176,274,98,NA,NA
"3828",2005,4.28,23.2,2,5,5,10,NA,2.9,133,280,147,133,280,147,133,280,147,NA,NA
"3828",2006,4.56,20.4,4,4,5,10,NA,NA,156,273,117,156,273,117,180,273,93,NA,NA
"3828",2007,3.92,22.05,2.5,3.5,3.5,NA,NA,NA,150,232,82,150,232,82,150,232,82,NA,NA
"3828",2008,3.75,18,2,4,5,13,NA,4.8,151,309,158,151,309,158,151,309,158,NA,NA
"3828",2009,4.185,20.75,2,5,5,NA,NA,NA,140,254,114,140,254,114,140,254,114,NA,NA
"3828",2010,5.045,19.2,4,5.5,5,8,NA,3.3,140,266,126,140,294,154,158,294,136,NA,NA
"3828",2011,4.32,22.9,2,4,5,11.5,NA,4.7,154,269,115,154,269,115,154,269,115,NA,NA
"3828",2012,4.365,22.15,2,4.5,6,NA,NA,NA,164,250,86,164,250,86,164,250,86,NA,NA
"3828",2013,4.635,21,2,5,5,NA,NA,NA,161,261,100,161,303,142,161,261,100,NA,NA
"3828",2014,4.485,21.55,2,5,7,14,NA,3.8,153,258,105,153,294,141,153,294,141,NA,NA
"3828",2015,5.105,21.5,3.5,4.5,4,NA,NA,NA,154,265,111,154,300,146,167,300,133,NA,NA
"3828",2016,5.195,16.7,4,5,5,NA,NA,NA,140,256,116,140,306,166,140,306,166,NA,NA
"3828",2017,5.09,22.3,2,5,6,10,NA,2.9,145,285,140,145,285,140,173,285,112,NA,NA
"3828",2018,5.145,24.05,3,5,5,NA,NA,NA,156,256,100,156,304,148,156,304,148,NA,NA
"3830",1976,4,NA,NA,NA,NA,13,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3830",1978,5.5,15.2,0,0,0,NA,NA,NA,132,132,0,132,132,0,132,132,0,NA,NA
"3830",1979,4.95,21,2.5,5,6,10,NA,3.45,187,241,54,187,271,84,187,241,54,NA,NA
"3830",1980,3.6,8.8,3,0,0,13,NA,2.65,212,212,0,115,212,97,115,212,97,NA,NA
"3830",1981,5.1,24.6,3,5.5,6,15,NA,3.7,162,240,78,162,240,78,188,240,52,NA,NA
"3830",1982,5.2,20.8,3,5,3,9,NA,2.45,132,229,97,83,229,146,83,229,146,NA,NA
"3830",1983,4.3,17.1,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3830",1985,5.2,19.35,3.5,6,2,11,NA,NA,149,233,84,149,267,118,149,233,84,NA,NA
"3830",1986,4.2,19.6,2,5,5,10.5,NA,NA,150,233,83,150,266,116,150,266,116,NA,NA
"3830",1987,5.1,20.6,3,5,6,12,NA,NA,142,259,117,142,259,117,142,259,117,NA,NA
"3830",1988,5.2,21.8,1.5,3,3,10,NA,NA,152,215,63,152,300,148,152,300,148,NA,NA
"3830",1990,5.6,22.2,2,6,6.5,10,NA,3.8,151,269,118,151,269,118,174,269,95,NA,NA
"3830",1991,5.2,22.65,0,4.5,4.5,NA,NA,NA,176,260,84,176,260,84,176,260,84,NA,NA
"3830",1992,5.35,23.25,2.5,5,5.5,NA,NA,NA,169,266,97,169,266,97,169,266,97,NA,NA
"3830",1993,5.5,22.1,3,5,6,10,NA,3,145,264,119,145,264,119,145,264,119,NA,NA
"3830",1994,5.3,22.3,3,4,4,NA,NA,NA,147,273,126,147,273,126,147,273,126,NA,NA
"3830",1995,5.65,24.4,1,5,6.5,NA,NA,NA,144,263,119,144,229,85,144,229,85,NA,NA
"3830",1996,4.7,22,1,6,5,12,NA,7.2,163,268,105,137,268,131,137,268,131,NA,NA
"3830",1997,5,24.5,3,6,6,NA,NA,NA,147,253,106,147,253,106,147,253,106,NA,NA
"3830",1998,4.65,22.1,1,4,4,NA,NA,NA,141,265,124,141,265,124,141,265,124,NA,NA
"3830",1999,4.95,22.8,3,5,6,11,NA,5.71,133,251,118,133,251,118,133,251,118,NA,NA
"3830",2000,4.825,21.1,2,5,5,NA,NA,NA,131,249,118,131,249,118,131,249,118,NA,NA
"3830",2001,5.45,22.6,3,6,6,8,NA,4.2,144,267,123,144,267,123,144,267,123,NA,NA
"3830",2002,5.075,18.1,3,5,6,12,NA,4.4,141,263,122,168,263,95,168,263,95,NA,NA
"3830",2003,5.555,23,3,5,6,NA,NA,NA,148,266,118,148,266,118,164,266,102,NA,NA
"3830",2004,5.545,21.85,3,5,6,NA,NA,NA,142,260,118,142,260,118,142,260,118,NA,NA
"3830",2005,4.315,23.35,1,3,3,9.5,NA,3.05,125,259,134,125,259,134,125,259,134,NA,NA
"3830",2006,4.1,17.5,4,5,5,9,NA,NA,156,275,119,156,275,119,156,275,119,NA,NA
"3830",2007,5.18,20.1,3,5.5,6,NA,NA,NA,144,264,120,144,264,120,144,264,120,NA,NA
"3830",2008,4.08,17.9,3,5,5,11,NA,5.3,141,269,128,141,309,168,141,309,168,NA,NA
"3830",2009,4.68,22,2,4,5,NA,NA,NA,141,253,112,141,253,112,141,253,112,NA,NA
"3830",2010,5.27,21.8,3,5,5,7,42,3.7,138,258,120,138,302,164,138,302,164,NA,NA
"3830",2011,4.58,22.6,3,4,5,10,NA,4.7,144,255,111,144,255,111,144,255,111,NA,NA
"3830",2012,4.43,23.7,1,4.5,5,NA,NA,NA,163,279,116,163,279,116,163,279,116,NA,NA
"3830",2013,4.775,20.6,1,5,5,NA,NA,NA,142,259,117,142,259,117,142,259,117,NA,NA
"3830",2014,5.74,24.4,2,5,5,10,NA,4.7,153,251,98,153,251,98,153,251,98,NA,NA
"3830",2015,5.425,22.6,1,4,4,NA,NA,NA,149,264,115,149,264,115,149,264,115,NA,NA
"3830",2016,5.52,22,3,5,5,NA,NA,NA,127,273,146,127,273,146,127,259,132,NA,NA
"3830",2017,5.27,23.4,2,5,6,8.5,NA,4.7,144,290,146,144,290,146,144,290,146,NA,NA
"3830",2018,5.41,25,2,5,5,NA,NA,NA,150,263,113,150,298,148,150,298,148,NA,NA
"3832",1976,4.9,NA,NA,NA,NA,12,9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3832",1978,5.5,12.4,NA,0,0,NA,NA,NA,NA,NA,NA,132,132,0,132,132,0,NA,NA
"3832",1979,5.4,20.9,6,8,8,13,NA,3.5,184,271,87,184,271,87,206,271,65,NA,NA
"3832",1980,4.95,16.35,2,4,5,12,NA,2.3,200,200,0,109,200,91,109,200,91,NA,NA
"3832",1981,6.2,21.3,5.5,7,8.5,14.5,NA,4,162,260,98,190,287,97,190,287,97,NA,NA
"3832",1982,6.1,16.4,5,7,9,8,NA,3.3,125,287,162,76,287,211,76,287,211,NA,NA
"3832",1983,5.2,22.1,3,8,8,8,NA,NA,222,272,50,222,272,50,222,272,50,NA,NA
"3832",1984,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3832",1985,6.2,20,5,6,6,12,NA,4.7,144,247,103,144,247,103,144,247,103,NA,NA
"3832",1986,5.15,17.5,3,8,4.5,13.5,NA,NA,143,240,97,143,295,152,143,295,152,NA,NA
"3832",1987,5.35,19.6,3.5,7,8,NA,NA,NA,156,258,102,128,258,130,128,258,130,NA,NA
"3832",1988,5.35,18.25,6,7,7,9,NA,NA,139,257,118,139,257,118,139,257,118,NA,NA
"3832",1989,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3832",1990,4.6,21.05,4,8,9,12,NA,4.3,164,267,103,164,267,103,191,267,76,NA,NA
"3832",1991,5.1,21.1,5,7,9,NA,NA,NA,136,269,133,136,269,133,136,269,133,NA,NA
"3832",1992,4.2,19.1,5,6.5,9,NA,NA,7.1,155,274,119,126,274,148,126,274,148,NA,NA
"3832",1993,5,18.75,6,7,8,NA,NA,4.85,123,278,155,123,278,155,123,278,155,NA,NA
"3832",1994,5,18.1,4,7,8,NA,NA,5,158,256,98,124,256,132,124,256,132,NA,NA
"3832",1995,5.2,21,5,6,6.5,NA,NA,NA,157,284,127,131,284,153,131,284,153,NA,NA
"3832",1996,4.5,20.5,3,8,7.5,NA,NA,6.15,143,270,127,143,285,142,143,270,127,NA,NA
"3832",1997,4.55,21.5,5,7,8,NA,NA,7.51,141,276,135,141,276,135,141,276,135,NA,NA
"3832",1998,4.08,23,4,0,0,16,NA,8.26,125,280,155,125,280,155,125,280,155,NA,NA
"3832",1999,5.05,23.9,3,6,7,14,NA,6.67,137,245,108,137,245,108,137,245,108,NA,NA
"3832",2000,5.2,17.6,4,7,7.5,NA,NA,5,158,277,119,124,277,153,124,277,153,NA,NA
"3832",2001,5.1,19.65,3.5,6.5,7,NA,NA,6.25,123,284,161,123,284,161,123,284,161,NA,NA
"3832",2002,4.4,23.8,3,6.5,7,12,86.5,5.7,168,281,113,127,281,154,127,281,154,NA,NA
"3832",2003,4.86,16.1,6,6.5,7.5,NA,NA,5.75,181,287,106,136,287,151,136,287,151,NA,NA
"3832",2004,3.86,20.3,4.5,6.5,7,NA,NA,8.45,141,292,151,141,292,151,141,292,151,NA,NA
"3832",2005,4.38,21.3,4,6.5,8.5,NA,NA,5,158,290,132,125,290,165,125,290,165,NA,NA
"3832",2006,4.37,15.9,5.5,6.5,8,NA,NA,6.6,163,292,129,135,292,157,135,292,157,NA,NA
"3832",2007,3.71,20,6,8,8,9,NA,10.35,144,297,153,64,297,233,64,297,233,NA,NA
"3832",2008,4.535,17.85,5,6.5,7,17.5,13.5,7.3,128,269,141,128,269,141,128,269,141,NA,NA
"3832",2009,4.14,21.55,3,6,7,NA,NA,6.35,141,253,112,141,287,146,141,253,112,NA,NA
"3832",2010,4.46,20,5,7,7.5,14,NA,8.6,155,258,103,138,295,157,138,295,157,NA,NA
"3832",2011,4.54,22,4,6,7,13,160,6.8,144,255,111,144,255,111,144,255,111,NA,NA
"3832",2012,4.315,23.6,3,5.5,7.5,NA,NA,6.4,163,279,116,163,279,116,163,279,116,NA,NA
"3832",2013,4.495,20.6,4,7,7,14,16.5,5.85,142,296,154,168,296,128,182,296,114,NA,NA
"3832",2014,5.21,24.1,4,6,7,12,14.5,6.7,153,251,98,153,304,151,153,304,151,113,NA
"3832",2015,3.77,22.1,3,7,7,13,15,12,149,280,131,149,280,131,149,280,131,111,NA
"3832",2016,5.6,21.8,6,7,7,12.5,13,4.15,154,286,132,127,286,159,127,286,159,76,NA
"3832",2017,4.97,21.9,5,7,7.5,16,18,9.9,144,290,146,144,290,146,144,290,146,NA,NA
"3832",2018,4.53,22.7,4,6,7,12,18,7,150,283,133,150,283,133,150,283,133,NA,NA
"3836",1971,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1972,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1973,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1976,4.3,NA,NA,NA,NA,12,NA,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1977,3.9,NA,NA,NA,NA,45,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1978,4.2,23,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1979,3.9,18.5,NA,NA,NA,13,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1980,4.6,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1981,4.1,20.2,NA,NA,NA,13,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1982,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1983,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1984,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1985,5.35,18.5,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1986,4.95,20.65,NA,8,NA,11,NA,3.9,NA,NA,NA,212,212,0,NA,NA,NA,NA,NA
"3836",1987,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1988,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1989,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1990,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1991,4.2,22,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1992,4.4,20.6,NA,NA,NA,14,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1993,4.3,23.4,NA,NA,NA,12,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",1994,4.45,25,7,5,8,11,20,4.2,176,213,37,176,213,37,176,176,0,NA,NA
"3836",1995,5.3,23.7,1,9,9,10,9,NA,152,240,88,178,297,119,205,297,92,NA,NA
"3836",1996,3.45,20,7,9,9,14.5,15,4.85,149,249,100,128,249,121,128,239,111,NA,NA
"3836",1997,3.9,23.5,7,9,10,15,15,3.8,160,279,119,188,237,49,204,227,23,NA,NA
"3836",1998,3.25,21,6,7,7,17,16.5,5.72,132,245,113,132,245,113,132,245,113,NA,NA
"3836",1999,3.85,23,5,7.5,8,19.5,30,5.03,124,262,138,124,249,125,124,238,114,NA,NA
